0,a
0,-1127049.1803278688
1,-1065573.770491803
2,-1045081.9672131148
3,-1065573.770491803
4,-1086065.5737704916
5,-1086065.5737704916
6,-1106557.3770491802
7,-1147540.9836065574
8,-1229508.1967213114
9,-1229508.1967213114
10,-1209016.3934426229
11,-1209016.3934426229
12,-1188524.5901639343
13,-1168032.7868852457
14,-1147540.9836065574
15,-1229508.1967213114
16,-1454918.032786885
17,-1434426.229508197
18,-1393442.6229508196
19,-1372950.819672131
20,-1311475.4098360657
21,-1229508.1967213114
22,-1127049.1803278688
23,-1147540.9836065574
24,-1127049.1803278688
25,-1065573.770491803
26,-1045081.9672131148
27,-1065573.770491803
28,-1086065.5737704916
29,-1086065.5737704916
30,-1106557.3770491802
31,-1147540.9836065574
32,-1229508.1967213114
33,-1229508.1967213114
34,-1209016.3934426229
35,-1209016.3934426229
36,-1188524.5901639343
37,-1168032.7868852457
38,-1147540.9836065574
39,-1229508.1967213114
40,-1454918.032786885
41,-1434426.229508197
42,-1393442.6229508196
43,-1372950.819672131
44,-1311475.4098360657
45,-1229508.1967213114
46,-1127049.1803278688
47,-1147540.9836065574
48,-1127049.1803278688
49,-1065573.770491803
50,-1045081.9672131148
51,-1065573.770491803
52,-1086065.5737704916
53,-1086065.5737704916
54,-1106557.3770491802
55,-1147540.9836065574
56,-1229508.1967213114
57,-1229508.1967213114
58,-1209016.3934426229
59,-1209016.3934426229
60,-1188524.5901639343
61,-1168032.7868852457
62,-1147540.9836065574
63,-1229508.1967213114
64,-1454918.032786885
65,-1434426.229508197
66,-1393442.6229508196
67,-1372950.819672131
68,-1311475.4098360657
69,-1229508.1967213114
70,-1127049.1803278688
71,-1147540.9836065574
72,-1127049.1803278688
73,-1065573.770491803
74,-1045081.9672131148
75,-1065573.770491803
76,-1086065.5737704916
77,-1086065.5737704916
78,-1106557.3770491802
79,-1147540.9836065574
80,-1229508.1967213114
81,-1229508.1967213114
82,-1209016.3934426229
83,-1209016.3934426229
84,-1188524.5901639343
85,-1168032.7868852457
86,-1147540.9836065574
87,-1229508.1967213114
88,-1454918.032786885
89,-1434426.229508197
90,-1393442.6229508196
91,-1372950.819672131
92,-1311475.4098360657
93,-1229508.1967213114
94,-1127049.1803278688
95,-1147540.9836065574
96,-1127049.1803278688
97,-1065573.770491803
98,-1045081.9672131148
99,-1065573.770491803
100,-1086065.5737704916
101,-1086065.5737704916
102,-1106557.3770491802
103,-1147540.9836065574
104,-1229508.1967213114
105,-1229508.1967213114
106,-1209016.3934426229
107,-1209016.3934426229
108,-1188524.5901639343
109,-1168032.7868852457
110,-1147540.9836065574
111,-1229508.1967213114
112,-1454918.032786885
113,-1434426.229508197
114,-1393442.6229508196
115,-1372950.819672131
116,-1311475.4098360657
117,-1229508.1967213114
118,-1127049.1803278688
119,-1147540.9836065574
120,-1127049.1803278688
121,-1065573.770491803
122,-1045081.9672131148
123,-1065573.770491803
124,-1086065.5737704916
125,-1086065.5737704916
126,-1106557.3770491802
127,-1147540.9836065574
128,-1229508.1967213114
129,-1229508.1967213114
130,-1209016.3934426229
131,-1209016.3934426229
132,-1188524.5901639343
133,-1168032.7868852457
134,-1147540.9836065574
135,-1229508.1967213114
136,-1454918.032786885
137,-1434426.229508197
138,-1393442.6229508196
139,-1372950.819672131
140,-1311475.4098360657
141,-1229508.1967213114
142,-1127049.1803278688
143,-1147540.9836065574
144,-1127049.1803278688
145,-1065573.770491803
146,-1045081.9672131148
147,-1065573.770491803
148,-1086065.5737704916
149,-1086065.5737704916
150,-1106557.3770491802
151,-1147540.9836065574
152,-1229508.1967213114
153,-1229508.1967213114
154,-1209016.3934426229
155,-1209016.3934426229
156,-1188524.5901639343
157,-1168032.7868852457
158,-1147540.9836065574
159,-1229508.1967213114
160,-1454918.032786885
161,-1434426.229508197
162,-1393442.6229508196
163,-1372950.819672131
164,-1311475.4098360657
165,-1229508.1967213114
166,-1127049.1803278688
167,-1147540.9836065574
168,-1127049.1803278688
169,-1065573.770491803
170,-1045081.9672131148
171,-1065573.770491803
172,-1086065.5737704916
173,-1086065.5737704916
174,-1106557.3770491802
175,-1147540.9836065574
176,-1229508.1967213114
177,-1229508.1967213114
178,-1209016.3934426229
179,-1209016.3934426229
180,-1188524.5901639343
181,-1168032.7868852457
182,-1147540.9836065574
183,-1229508.1967213114
184,-1454918.032786885
185,-1434426.229508197
186,-1393442.6229508196
187,-1372950.819672131
188,-1311475.4098360657
189,-1229508.1967213114
190,-1127049.1803278688
191,-1147540.9836065574
192,-1127049.1803278688
193,-1065573.770491803
194,-1045081.9672131148
195,-1065573.770491803
196,-1086065.5737704916
197,-1086065.5737704916
198,-1106557.3770491802
199,-1147540.9836065574
200,-1229508.1967213114
201,-1229508.1967213114
202,-1209016.3934426229
203,-1209016.3934426229
204,-1188524.5901639343
205,-1168032.7868852457
206,-1147540.9836065574
207,-1229508.1967213114
208,-1454918.032786885
209,-1434426.229508197
210,-1393442.6229508196
211,-1372950.819672131
212,-1311475.4098360657
213,-1229508.1967213114
214,-1127049.1803278688
215,-1147540.9836065574
216,-1127049.1803278688
217,-1065573.770491803
218,-1045081.9672131148
219,-1065573.770491803
220,-1086065.5737704916
221,-1086065.5737704916
222,-1106557.3770491802
223,-1147540.9836065574
224,-1229508.1967213114
225,-1229508.1967213114
226,-1209016.3934426229
227,-1209016.3934426229
228,-1188524.5901639343
229,-1168032.7868852457
230,-1147540.9836065574
231,-1229508.1967213114
232,-1454918.032786885
233,-1434426.229508197
234,-1393442.6229508196
235,-1372950.819672131
236,-1311475.4098360657
237,-1229508.1967213114
238,-1127049.1803278688
239,-1147540.9836065574
240,-1127049.1803278688
241,-1065573.770491803
242,-1045081.9672131148
243,-1065573.770491803
244,-1086065.5737704916
245,-1086065.5737704916
246,-1106557.3770491802
247,-1147540.9836065574
248,-1229508.1967213114
249,-1229508.1967213114
250,-1209016.3934426229
251,-1209016.3934426229
252,-1188524.5901639343
253,-1168032.7868852457
254,-1147540.9836065574
255,-1229508.1967213114
256,-1454918.032786885
257,-1434426.229508197
258,-1393442.6229508196
259,-1372950.819672131
260,-1311475.4098360657
261,-1229508.1967213114
262,-1127049.1803278688
263,-1147540.9836065574
264,-1127049.1803278688
265,-1065573.770491803
266,-1045081.9672131148
267,-1065573.770491803
268,-1086065.5737704916
269,-1086065.5737704916
270,-1106557.3770491802
271,-1147540.9836065574
272,-1229508.1967213114
273,-1229508.1967213114
274,-1209016.3934426229
275,-1209016.3934426229
276,-1188524.5901639343
277,-1168032.7868852457
278,-1147540.9836065574
279,-1229508.1967213114
280,-1454918.032786885
281,-1434426.229508197
282,-1393442.6229508196
283,-1372950.819672131
284,-1311475.4098360657
285,-1229508.1967213114
286,-1127049.1803278688
287,-1147540.9836065574
288,-1127049.1803278688
289,-1065573.770491803
290,-1045081.9672131148
291,-1065573.770491803
292,-1086065.5737704916
293,-1086065.5737704916
294,-1106557.3770491802
295,-1147540.9836065574
296,-1229508.1967213114
297,-1229508.1967213114
298,-1209016.3934426229
299,-1209016.3934426229
300,-1188524.5901639343
301,-1168032.7868852457
302,-1147540.9836065574
303,-1229508.1967213114
304,-1454918.032786885
305,-1434426.229508197
306,-1393442.6229508196
307,-1372950.819672131
308,-1311475.4098360657
309,-1229508.1967213114
310,-1127049.1803278688
311,-1147540.9836065574
312,-1127049.1803278688
313,-1065573.770491803
314,-1045081.9672131148
315,-1065573.770491803
316,-1086065.5737704916
317,-1086065.5737704916
318,-1106557.3770491802
319,-1147540.9836065574
320,-1229508.1967213114
321,-1229508.1967213114
322,-1209016.3934426229
323,-1209016.3934426229
324,-1188524.5901639343
325,-1168032.7868852457
326,-1147540.9836065574
327,-1229508.1967213114
328,-1454918.032786885
329,-1434426.229508197
330,-1393442.6229508196
331,-1372950.819672131
332,-1311475.4098360657
333,-1229508.1967213114
334,-1127049.1803278688
335,-1147540.9836065574
336,-1127049.1803278688
337,-1065573.770491803
338,-1045081.9672131148
339,-1065573.770491803
340,-1086065.5737704916
341,-1086065.5737704916
342,-1106557.3770491802
343,-1147540.9836065574
344,-1229508.1967213114
345,-1229508.1967213114
346,-1209016.3934426229
347,-1209016.3934426229
348,-1188524.5901639343
349,-1168032.7868852457
350,-1147540.9836065574
351,-1229508.1967213114
352,-1454918.032786885
353,-1434426.229508197
354,-1393442.6229508196
355,-1372950.819672131
356,-1311475.4098360657
357,-1229508.1967213114
358,-1127049.1803278688
359,-1147540.9836065574
360,-1127049.1803278688
361,-1065573.770491803
362,-1045081.9672131148
363,-1065573.770491803
364,-1086065.5737704916
365,-1086065.5737704916
366,-1106557.3770491802
367,-1147540.9836065574
368,-1229508.1967213114
369,-1229508.1967213114
370,-1209016.3934426229
371,-1209016.3934426229
372,-1188524.5901639343
373,-1168032.7868852457
374,-1147540.9836065574
375,-1229508.1967213114
376,-1454918.032786885
377,-1434426.229508197
378,-1393442.6229508196
379,-1372950.819672131
380,-1311475.4098360657
381,-1229508.1967213114
382,-1127049.1803278688
383,-1147540.9836065574
384,-1127049.1803278688
385,-1065573.770491803
386,-1045081.9672131148
387,-1065573.770491803
388,-1086065.5737704916
389,-1086065.5737704916
390,-1106557.3770491802
391,-1147540.9836065574
392,-1229508.1967213114
393,-1229508.1967213114
394,-1209016.3934426229
395,-1209016.3934426229
396,-1188524.5901639343
397,-1168032.7868852457
398,-1147540.9836065574
399,-1229508.1967213114
400,-1454918.032786885
401,-1434426.229508197
402,-1393442.6229508196
403,-1372950.819672131
404,-1311475.4098360657
405,-1229508.1967213114
406,-1127049.1803278688
407,-1147540.9836065574
408,-1127049.1803278688
409,-1065573.770491803
410,-1045081.9672131148
411,-1065573.770491803
412,-1086065.5737704916
413,-1086065.5737704916
414,-1106557.3770491802
415,-1147540.9836065574
416,-1229508.1967213114
417,-1229508.1967213114
418,-1209016.3934426229
