,tamanrasset,cardak,toledo,hail,minya
2012,0.0,0.0,0.0,0.0,0.0
2013,0.0,0.0,0.0,0.0,0.0
2014,0.0,0.0,0.0,0.0,0.0
2015,0.0,0.0,0.0,0.0,0.0
2016,0.0,0.0,0.0,0.0,0.0
2017,0.0,0.0,0.0,0.0,0.0
2018,0.0,0.0,0.0,0.0,0.0
2019,0.0,0.0,0.0,1.0,0.0
2020,0.0,60.0,0.0,45.0,21.0
2021,3.0,60.0,0.0,410.0,236.0
2022,146.0,276.0,2.0,711.0,610.0
2023,539.0,115.0,5.0,844.0,800.0
2024,791.0,402.0,34.0,892.0,871.0
2025,866.0,507.0,61.0,904.0,900.0
2026,910.0,369.0,87.0,893.0,897.0
2027,929.0,98.0,356.0,860.0,882.0
2028,931.0,95.0,770.0,769.0,825.0
2029,914.0,81.0,891.0,449.0,669.0
2030,829.0,8.0,809.0,52.0,336.0
2031,662.0,2.0,749.0,2.0,47.0
2032,262.0,0.0,382.0,0.0,1.0
2033,27.0,0.0,24.0,0.0,0.0
2034,0.0,0.0,1.0,0.0,0.0
2035,0.0,0.0,0.0,0.0,0.0
2036,0.0,0.0,0.0,0.0,0.0
2037,0.0,0.0,0.0,0.0,0.0
2038,0.0,0.0,0.0,0.0,0.0
2039,0.0,0.0,0.0,0.0,0.0
2040,0.0,0.0,0.0,0.0,0.0
2041,0.0,0.0,0.0,0.0,0.0
2042,0.0,0.0,0.0,0.0,0.0
2043,0.0,0.0,0.0,1.0,0.0
2044,0.0,0.0,0.0,56.0,20.0
2045,4.0,2.0,0.0,457.0,260.0
2046,151.0,10.0,24.0,738.0,637.0
2047,536.0,136.0,215.0,848.0,809.0
2048,799.0,436.0,316.0,887.0,871.0
2049,870.0,641.0,529.0,906.0,900.0
2050,912.0,452.0,681.0,899.0,903.0
2051,934.0,648.0,751.0,853.0,880.0
2052,933.0,713.0,745.0,729.0,824.0
2053,914.0,494.0,797.0,409.0,668.0
2054,827.0,220.0,734.0,64.0,348.0
2055,669.0,10.0,661.0,2.0,47.0
2056,260.0,0.0,249.0,0.0,1.0
2057,27.0,0.0,12.0,0.0,0.0
2058,0.0,0.0,1.0,0.0,0.0
2059,0.0,0.0,0.0,0.0,0.0
2060,0.0,0.0,0.0,0.0,0.0
2061,0.0,0.0,0.0,0.0,0.0
2062,0.0,0.0,0.0,0.0,0.0
2063,0.0,0.0,0.0,0.0,0.0
2064,0.0,0.0,0.0,0.0,0.0
2065,0.0,0.0,0.0,0.0,0.0
2066,0.0,0.0,0.0,0.0,0.0
2067,0.0,0.0,0.0,3.0,0.0
2068,0.0,1.0,0.0,111.0,37.0
2069,4.0,84.0,0.0,523.0,326.0
2070,164.0,488.0,23.0,773.0,655.0
2071,537.0,608.0,62.0,868.0,822.0
2072,800.0,519.0,533.0,900.0,880.0
2073,877.0,603.0,711.0,909.0,901.0
2074,918.0,520.0,579.0,896.0,900.0
2075,940.0,408.0,298.0,852.0,880.0
2076,942.0,177.0,265.0,722.0,816.0
2077,920.0,30.0,409.0,398.0,666.0
2078,843.0,34.0,341.0,59.0,336.0
2079,681.0,8.0,368.0,2.0,46.0
2080,273.0,0.0,82.0,0.0,1.0
2081,32.0,0.0,83.0,0.0,0.0
2082,0.0,0.0,7.0,0.0,0.0
2083,0.0,0.0,0.0,0.0,0.0
2084,0.0,0.0,0.0,0.0,0.0
2085,0.0,0.0,0.0,0.0,0.0
2086,0.0,0.0,0.0,0.0,0.0
2087,0.0,0.0,0.0,0.0,0.0
2088,0.0,0.0,0.0,0.0,0.0
2089,0.0,0.0,0.0,0.0,0.0
2090,0.0,0.0,0.0,0.0,0.0
2091,0.0,0.0,0.0,7.0,0.0
2092,0.0,0.0,0.0,170.0,34.0
2093,5.0,1.0,0.0,584.0,328.0
2094,167.0,43.0,1.0,789.0,677.0
2095,552.0,168.0,18.0,876.0,816.0
2096,800.0,100.0,476.0,903.0,882.0
2097,869.0,255.0,789.0,910.0,901.0
2098,914.0,201.0,865.0,860.0,903.0
2099,937.0,240.0,906.0,443.0,880.0
2100,935.0,141.0,859.0,401.0,823.0
2101,918.0,131.0,852.0,257.0,679.0
2102,833.0,7.0,839.0,91.0,351.0
2103,673.0,9.0,350.0,4.0,54.0
2104,270.0,0.0,342.0,0.0,1.0
2105,30.0,0.0,161.0,0.0,0.0
2106,0.0,0.0,11.0,0.0,0.0
2107,0.0,0.0,0.0,0.0,0.0
2108,0.0,0.0,0.0,0.0,0.0
2109,0.0,0.0,0.0,0.0,0.0
2110,0.0,0.0,0.0,0.0,0.0
2111,0.0,0.0,0.0,0.0,0.0
2112,0.0,0.0,0.0,0.0,0.0
2113,0.0,0.0,0.0,0.0,0.0
2114,0.0,0.0,0.0,0.0,0.0
2115,0.0,2.0,0.0,7.0,1.0
2116,0.0,213.0,0.0,159.0,33.0
2117,7.0,152.0,0.0,557.0,316.0
2118,193.0,209.0,53.0,785.0,650.0
2119,565.0,213.0,281.0,867.0,808.0
2120,810.0,564.0,641.0,896.0,873.0
2121,877.0,504.0,818.0,847.0,901.0
2122,913.0,575.0,884.0,745.0,904.0
2123,937.0,633.0,907.0,489.0,890.0
2124,938.0,16.0,908.0,334.0,837.0
2125,914.0,28.0,755.0,13.0,702.0
2126,839.0,136.0,440.0,3.0,354.0
2127,668.0,8.0,512.0,0.0,60.0
2128,273.0,0.0,278.0,0.0,1.0
2129,30.0,0.0,48.0,0.0,0.0
2130,0.0,0.0,4.0,0.0,0.0
2131,0.0,0.0,0.0,0.0,0.0
2132,0.0,0.0,0.0,0.0,0.0
2133,0.0,0.0,0.0,0.0,0.0
2134,0.0,0.0,0.0,0.0,0.0
2135,0.0,0.0,0.0,0.0,0.0
2136,0.0,0.0,0.0,0.0,0.0
2137,0.0,0.0,0.0,0.0,0.0
2138,0.0,0.0,0.0,0.0,0.0
2139,0.0,0.0,0.0,31.0,1.0
2140,0.0,1.0,0.0,278.0,36.0
2141,7.0,3.0,0.0,643.0,290.0
2142,184.0,4.0,4.0,804.0,616.0
2143,558.0,6.0,53.0,877.0,758.0
2144,802.0,6.0,445.0,898.0,832.0
2145,876.0,5.0,752.0,899.0,870.0
2146,914.0,5.0,822.0,879.0,882.0
2147,938.0,4.0,878.0,811.0,865.0
2148,942.0,4.0,888.0,655.0,807.0
2149,921.0,4.0,833.0,342.0,658.0
2150,835.0,18.0,780.0,48.0,327.0
2151,678.0,7.0,655.0,2.0,50.0
2152,270.0,0.0,326.0,0.0,1.0
2153,31.0,0.0,40.0,0.0,0.0
2154,0.0,0.0,3.0,0.0,0.0
2155,0.0,0.0,0.0,0.0,0.0
2156,0.0,0.0,0.0,0.0,0.0
2157,0.0,0.0,0.0,0.0,0.0
2158,0.0,0.0,0.0,0.0,0.0
2159,0.0,0.0,0.0,0.0,0.0
2160,0.0,0.0,0.0,0.0,0.0
2161,0.0,0.0,0.0,0.0,0.0
2162,0.0,0.0,0.0,0.0,0.0
2163,0.0,0.0,0.0,19.0,1.0
2164,0.0,0.0,0.0,231.0,51.0
2165,8.0,0.0,0.0,614.0,373.0
2166,210.0,3.0,28.0,780.0,680.0
2167,622.0,5.0,229.0,852.0,811.0
2168,848.0,13.0,570.0,890.0,871.0
2169,905.0,9.0,762.0,898.0,894.0
2170,929.0,8.0,811.0,880.0,896.0
2171,918.0,6.0,821.0,796.0,872.0
2172,908.0,5.0,685.0,609.0,748.0
2173,890.0,7.0,752.0,194.0,574.0
2174,865.0,3.0,506.0,2.0,290.0
2175,718.0,0.0,410.0,0.0,28.0
2176,275.0,0.0,56.0,0.0,1.0
2177,29.0,0.0,3.0,0.0,0.0
2178,0.0,0.0,1.0,0.0,0.0
2179,0.0,0.0,0.0,0.0,0.0
2180,0.0,0.0,0.0,0.0,0.0
2181,0.0,0.0,0.0,0.0,0.0
2182,0.0,0.0,0.0,0.0,0.0
2183,0.0,0.0,0.0,0.0,0.0
2184,0.0,0.0,0.0,0.0,0.0
2185,0.0,0.0,0.0,0.0,0.0
2186,0.0,0.0,0.0,0.0,0.0
2187,0.0,0.0,0.0,33.0,1.0
2188,0.0,0.0,0.0,204.0,79.0
2189,11.0,1.0,0.0,565.0,417.0
2190,222.0,3.0,1.0,747.0,713.0
2191,624.0,6.0,10.0,837.0,817.0
2192,856.0,10.0,63.0,882.0,874.0
2193,908.0,8.0,245.0,898.0,897.0
2194,933.0,5.0,249.0,869.0,898.0
2195,923.0,6.0,103.0,800.0,868.0
2196,917.0,7.0,241.0,618.0,774.0
2197,898.0,2.0,24.0,322.0,625.0
2198,865.0,1.0,85.0,30.0,288.0
2199,727.0,0.0,359.0,2.0,37.0
2200,278.0,0.0,179.0,0.0,1.0
2201,28.0,0.0,139.0,0.0,0.0
2202,0.0,0.0,12.0,0.0,0.0
2203,0.0,0.0,0.0,0.0,0.0
2204,0.0,0.0,0.0,0.0,0.0
2205,0.0,0.0,0.0,0.0,0.0
2206,0.0,0.0,0.0,0.0,0.0
2207,0.0,0.0,0.0,0.0,0.0
2208,0.0,0.0,0.0,0.0,0.0
2209,0.0,0.0,0.0,0.0,0.0
2210,0.0,0.0,0.0,0.0,0.0
2211,0.0,0.0,0.0,6.0,1.0
2212,0.0,0.0,0.0,142.0,55.0
2213,11.0,2.0,0.0,536.0,389.0
2214,219.0,6.0,3.0,740.0,687.0
2215,635.0,20.0,30.0,828.0,813.0
2216,849.0,15.0,442.0,874.0,866.0
2217,908.0,20.0,768.0,889.0,893.0
2218,933.0,9.0,771.0,867.0,897.0
2219,922.0,8.0,406.0,791.0,874.0
2220,912.0,9.0,127.0,618.0,800.0
2221,895.0,3.0,91.0,317.0,667.0
2222,865.0,1.0,108.0,30.0,355.0
2223,716.0,1.0,14.0,2.0,53.0
2224,265.0,0.0,5.0,0.0,1.0
2225,23.0,0.0,3.0,0.0,0.0
2226,0.0,0.0,0.0,0.0,0.0
2227,0.0,0.0,0.0,0.0,0.0
2228,0.0,0.0,0.0,0.0,0.0
2229,0.0,0.0,0.0,0.0,0.0
2230,0.0,0.0,0.0,0.0,0.0
2231,0.0,0.0,0.0,0.0,0.0
2232,0.0,0.0,0.0,0.0,0.0
2233,0.0,0.0,0.0,0.0,0.0
2234,0.0,0.0,0.0,0.0,0.0
2235,0.0,1.0,0.0,4.0,1.0
2236,0.0,53.0,0.0,96.0,51.0
2237,11.0,323.0,0.0,473.0,364.0
2238,209.0,613.0,8.0,726.0,678.0
2239,623.0,748.0,68.0,822.0,811.0
2240,851.0,820.0,257.0,870.0,866.0
2241,910.0,874.0,591.0,885.0,889.0
2242,937.0,872.0,694.0,864.0,896.0
2243,926.0,826.0,466.0,801.0,875.0
2244,915.0,724.0,523.0,649.0,816.0
2245,895.0,575.0,587.0,346.0,679.0
2246,866.0,311.0,245.0,33.0,361.0
2247,722.0,75.0,511.0,2.0,53.0
2248,285.0,3.0,244.0,0.0,1.0
2249,28.0,0.0,3.0,0.0,0.0
2250,0.0,0.0,0.0,0.0,0.0
2251,0.0,0.0,0.0,0.0,0.0
2252,0.0,0.0,0.0,0.0,0.0
2253,0.0,0.0,0.0,0.0,0.0
2254,0.0,0.0,0.0,0.0,0.0
2255,0.0,0.0,0.0,0.0,0.0
2256,0.0,0.0,0.0,0.0,0.0
2257,0.0,0.0,0.0,0.0,0.0
2258,0.0,0.0,0.0,0.0,0.0
2259,0.0,1.0,0.0,2.0,0.0
2260,0.0,60.0,0.0,57.0,17.0
2261,10.0,331.0,0.0,411.0,241.0
2262,201.0,617.0,60.0,664.0,621.0
2263,636.0,752.0,334.0,774.0,792.0
2264,852.0,832.0,661.0,846.0,868.0
2265,909.0,867.0,823.0,873.0,888.0
2266,932.0,870.0,880.0,859.0,892.0
2267,919.0,793.0,885.0,799.0,874.0
2268,908.0,434.0,883.0,653.0,806.0
2269,886.0,246.0,864.0,357.0,670.0
2270,857.0,65.0,775.0,37.0,344.0
2271,707.0,5.0,620.0,2.0,58.0
2272,269.0,0.0,403.0,0.0,1.0
2273,27.0,0.0,183.0,0.0,0.0
2274,0.0,0.0,19.0,0.0,0.0
2275,0.0,0.0,0.0,0.0,0.0
2276,0.0,0.0,0.0,0.0,0.0
2277,0.0,0.0,0.0,0.0,0.0
2278,0.0,0.0,0.0,0.0,0.0
2279,0.0,0.0,0.0,0.0,0.0
2280,0.0,0.0,0.0,0.0,0.0
2281,0.0,0.0,0.0,0.0,0.0
2282,0.0,0.0,0.0,0.0,0.0
2283,0.0,2.0,0.0,1.0,0.0
2284,0.0,75.0,0.0,29.0,16.0
2285,9.0,314.0,0.0,331.0,264.0
2286,205.0,623.0,21.0,633.0,630.0
2287,635.0,761.0,219.0,776.0,791.0
2288,851.0,797.0,507.0,853.0,861.0
2289,906.0,840.0,729.0,881.0,883.0
2290,930.0,812.0,852.0,866.0,891.0
2291,919.0,739.0,863.0,808.0,874.0
2292,912.0,494.0,790.0,662.0,820.0
2293,889.0,229.0,796.0,366.0,685.0
2294,862.0,31.0,597.0,40.0,363.0
2295,716.0,3.0,365.0,2.0,58.0
2296,278.0,0.0,91.0,0.0,1.0
2297,27.0,0.0,36.0,0.0,0.0
2298,0.0,0.0,8.0,0.0,0.0
2299,0.0,0.0,0.0,0.0,0.0
2300,0.0,0.0,0.0,0.0,0.0
2301,0.0,0.0,0.0,0.0,0.0
2302,0.0,0.0,0.0,0.0,0.0
2303,0.0,0.0,0.0,0.0,0.0
2304,0.0,0.0,0.0,0.0,0.0
2305,0.0,0.0,0.0,0.0,0.0
2306,0.0,0.0,0.0,0.0,0.0
2307,0.0,0.0,0.0,3.0,1.0
2308,0.0,2.0,0.0,96.0,37.0
2309,11.0,5.0,1.0,471.0,315.0
2310,212.0,46.0,178.0,719.0,640.0
2311,635.0,13.0,467.0,814.0,791.0
2312,851.0,7.0,619.0,872.0,859.0
2313,906.0,61.0,795.0,885.0,884.0
2314,934.0,392.0,854.0,856.0,890.0
2315,924.0,252.0,871.0,786.0,873.0
2316,918.0,435.0,866.0,647.0,814.0
2317,896.0,345.0,862.0,308.0,673.0
2318,863.0,116.0,805.0,60.0,359.0
2319,726.0,10.0,624.0,5.0,57.0
2320,279.0,1.0,350.0,0.0,1.0
2321,32.0,0.0,28.0,0.0,0.0
2322,0.0,0.0,2.0,0.0,0.0
2323,0.0,0.0,0.0,0.0,0.0
2324,0.0,0.0,0.0,0.0,0.0
2325,0.0,0.0,0.0,0.0,0.0
2326,0.0,0.0,0.0,0.0,0.0
2327,0.0,0.0,0.0,0.0,0.0
2328,0.0,0.0,0.0,0.0,0.0
2329,0.0,0.0,0.0,0.0,0.0
2330,0.0,0.0,0.0,0.0,0.0
2331,0.0,0.0,0.0,4.0,0.0
2332,0.0,4.0,0.0,87.0,4.0
2333,12.0,37.0,1.0,382.0,95.0
2334,213.0,240.0,60.0,611.0,375.0
2335,643.0,160.0,186.0,730.0,605.0
2336,849.0,26.0,148.0,854.0,713.0
2337,911.0,132.0,73.0,880.0,777.0
2338,934.0,55.0,11.0,816.0,797.0
2339,923.0,163.0,27.0,727.0,778.0
2340,918.0,37.0,47.0,664.0,734.0
2341,898.0,6.0,109.0,212.0,566.0
2342,868.0,10.0,148.0,63.0,286.0
2343,713.0,37.0,275.0,4.0,39.0
2344,288.0,2.0,83.0,0.0,1.0
2345,30.0,0.0,13.0,0.0,0.0
2346,0.0,0.0,2.0,0.0,0.0
2347,0.0,0.0,0.0,0.0,0.0
2348,0.0,0.0,0.0,0.0,0.0
2349,0.0,0.0,0.0,0.0,0.0
2350,0.0,0.0,0.0,0.0,0.0
2351,0.0,0.0,0.0,0.0,0.0
2352,0.0,0.0,0.0,0.0,0.0
2353,0.0,0.0,0.0,0.0,0.0
2354,0.0,0.0,0.0,0.0,0.0
2355,0.0,1.0,0.0,8.0,1.0
2356,0.0,43.0,0.0,209.0,25.0
2357,11.0,362.0,1.0,568.0,333.0
2358,203.0,623.0,51.0,760.0,661.0
2359,638.0,774.0,361.0,840.0,796.0
2360,850.0,819.0,675.0,885.0,861.0
2361,909.0,841.0,818.0,893.0,886.0
2362,934.0,839.0,869.0,870.0,889.0
2363,927.0,803.0,881.0,614.0,869.0
2364,921.0,704.0,865.0,160.0,812.0
2365,899.0,535.0,750.0,211.0,680.0
2366,866.0,332.0,789.0,27.0,367.0
2367,710.0,64.0,737.0,2.0,63.0
2368,276.0,3.0,567.0,0.0,1.0
2369,26.0,0.0,191.0,0.0,0.0
2370,0.0,0.0,21.0,0.0,0.0
2371,0.0,0.0,0.0,0.0,0.0
2372,0.0,0.0,0.0,0.0,0.0
2373,0.0,0.0,0.0,0.0,0.0
2374,0.0,0.0,0.0,0.0,0.0
2375,0.0,0.0,0.0,0.0,0.0
2376,0.0,0.0,0.0,0.0,0.0
2377,0.0,0.0,0.0,0.0,0.0
2378,0.0,0.0,0.0,0.0,0.0
2379,0.0,0.0,0.0,2.0,0.0
2380,0.0,2.0,0.0,93.0,17.0
2381,16.0,299.0,1.0,434.0,297.0
2382,236.0,624.0,55.0,680.0,647.0
2383,643.0,750.0,365.0,808.0,803.0
2384,849.0,834.0,681.0,870.0,868.0
2385,907.0,813.0,812.0,893.0,890.0
2386,931.0,826.0,873.0,877.0,895.0
2387,924.0,794.0,889.0,422.0,876.0
2388,916.0,734.0,890.0,444.0,820.0
2389,897.0,569.0,879.0,325.0,695.0
2390,863.0,327.0,849.0,1.0,380.0
2391,718.0,69.0,770.0,0.0,55.0
2392,278.0,3.0,585.0,0.0,1.0
2393,30.0,0.0,196.0,0.0,0.0
2394,0.0,0.0,21.0,0.0,0.0
2395,0.0,0.0,0.0,0.0,0.0
2396,0.0,0.0,0.0,0.0,0.0
2397,0.0,0.0,0.0,0.0,0.0
2398,0.0,0.0,0.0,0.0,0.0
2399,0.0,0.0,0.0,0.0,0.0
2400,0.0,0.0,0.0,0.0,0.0
2401,0.0,0.0,0.0,0.0,0.0
2402,0.0,0.0,0.0,0.0,0.0
2403,0.0,1.0,0.0,1.0,1.0
2404,0.0,40.0,0.0,66.0,19.0
2405,15.0,358.0,1.0,432.0,276.0
2406,233.0,620.0,60.0,689.0,596.0
2407,651.0,745.0,367.0,808.0,732.0
2408,847.0,821.0,689.0,870.0,703.0
2409,909.0,852.0,821.0,893.0,831.0
2410,928.0,843.0,874.0,884.0,718.0
2411,921.0,816.0,894.0,837.0,781.0
2412,917.0,722.0,891.0,706.0,774.0
2413,897.0,556.0,877.0,422.0,612.0
2414,859.0,371.0,837.0,64.0,309.0
2415,716.0,85.0,770.0,4.0,44.0
2416,269.0,4.0,576.0,0.0,1.0
2417,30.0,0.0,203.0,0.0,0.0
2418,0.0,0.0,24.0,0.0,0.0
2419,0.0,0.0,0.0,0.0,0.0
2420,0.0,0.0,0.0,0.0,0.0
2421,0.0,0.0,0.0,0.0,0.0
2422,0.0,0.0,0.0,0.0,0.0
2423,0.0,0.0,0.0,0.0,0.0
2424,0.0,0.0,0.0,0.0,0.0
2425,0.0,0.0,0.0,0.0,0.0
2426,0.0,0.0,0.0,0.0,0.0
2427,0.0,0.0,0.0,3.0,0.0
2428,0.0,0.0,0.0,152.0,2.0
2429,19.0,23.0,1.0,526.0,95.0
2430,244.0,304.0,68.0,741.0,467.0
2431,652.0,620.0,381.0,832.0,275.0
2432,848.0,784.0,684.0,882.0,167.0
2433,907.0,814.0,819.0,894.0,348.0
2434,933.0,831.0,834.0,882.0,742.0
2435,923.0,725.0,886.0,831.0,647.0
2436,923.0,633.0,887.0,674.0,773.0
2437,896.0,504.0,879.0,382.0,684.0
2438,863.0,227.0,848.0,51.0,371.0
2439,713.0,70.0,771.0,3.0,59.0
2440,278.0,4.0,574.0,0.0,1.0
2441,29.0,0.0,198.0,0.0,0.0
2442,0.0,0.0,23.0,0.0,0.0
2443,0.0,0.0,0.0,0.0,0.0
2444,0.0,0.0,0.0,0.0,0.0
2445,0.0,0.0,0.0,0.0,0.0
2446,0.0,0.0,0.0,0.0,0.0
2447,0.0,0.0,0.0,0.0,0.0
2448,0.0,0.0,0.0,0.0,0.0
2449,0.0,0.0,0.0,0.0,0.0
2450,0.0,0.0,0.0,0.0,0.0
2451,0.0,3.0,0.0,1.0,0.0
2452,0.0,60.0,0.0,91.0,9.0
2453,22.0,342.0,1.0,460.0,191.0
2454,253.0,640.0,54.0,705.0,566.0
2455,658.0,776.0,346.0,794.0,462.0
2456,853.0,825.0,651.0,844.0,438.0
2457,907.0,770.0,811.0,840.0,515.0
2458,930.0,670.0,865.0,849.0,660.0
2459,924.0,641.0,895.0,815.0,771.0
2460,920.0,622.0,895.0,557.0,679.0
2461,900.0,519.0,886.0,154.0,622.0
2462,863.0,331.0,855.0,1.0,311.0
2463,724.0,78.0,780.0,0.0,77.0
2464,292.0,5.0,600.0,0.0,2.0
2465,25.0,0.0,212.0,0.0,0.0
2466,0.0,0.0,27.0,0.0,0.0
2467,0.0,0.0,0.0,0.0,0.0
2468,0.0,0.0,0.0,0.0,0.0
2469,0.0,0.0,0.0,0.0,0.0
2470,0.0,0.0,0.0,0.0,0.0
2471,0.0,0.0,0.0,0.0,0.0
2472,0.0,0.0,0.0,0.0,0.0
2473,0.0,0.0,0.0,0.0,0.0
2474,0.0,0.0,0.0,0.0,0.0
2475,0.0,3.0,0.0,1.0,1.0
2476,0.0,71.0,0.0,85.0,11.0
2477,22.0,352.0,1.0,422.0,235.0
2478,250.0,230.0,80.0,701.0,570.0
2479,661.0,353.0,328.0,805.0,746.0
2480,854.0,166.0,683.0,858.0,831.0
2481,911.0,197.0,822.0,888.0,863.0
2482,938.0,57.0,875.0,873.0,882.0
2483,929.0,251.0,826.0,461.0,874.0
2484,922.0,78.0,753.0,331.0,828.0
2485,900.0,188.0,874.0,166.0,689.0
2486,870.0,7.0,852.0,4.0,385.0
2487,727.0,7.0,717.0,0.0,68.0
2488,291.0,1.0,204.0,0.0,2.0
2489,35.0,0.0,30.0,0.0,0.0
2490,0.0,0.0,16.0,0.0,0.0
2491,0.0,0.0,0.0,0.0,0.0
2492,0.0,0.0,0.0,0.0,0.0
2493,0.0,0.0,0.0,0.0,0.0
2494,0.0,0.0,0.0,0.0,0.0
2495,0.0,0.0,0.0,0.0,0.0
2496,0.0,0.0,0.0,0.0,0.0
2497,0.0,0.0,0.0,0.0,0.0
2498,0.0,0.0,0.0,0.0,0.0
2499,0.0,0.0,0.0,5.0,2.0
2500,0.0,4.0,0.0,3.0,74.0
2501,3.0,30.0,1.0,183.0,451.0
2502,159.0,87.0,26.0,479.0,717.0
2503,675.0,14.0,144.0,746.0,828.0
2504,863.0,302.0,692.0,720.0,883.0
2505,913.0,201.0,824.0,819.0,897.0
2506,936.0,34.0,789.0,200.0,898.0
2507,925.0,129.0,438.0,699.0,882.0
2508,919.0,5.0,639.0,287.0,825.0
2509,901.0,235.0,643.0,172.0,699.0
2510,872.0,62.0,415.0,47.0,399.0
2511,723.0,19.0,357.0,3.0,75.0
2512,305.0,1.0,452.0,0.0,2.0
2513,14.0,0.0,106.0,0.0,0.0
2514,0.0,0.0,2.0,0.0,0.0
2515,0.0,0.0,0.0,0.0,0.0
2516,0.0,0.0,0.0,0.0,0.0
2517,0.0,0.0,0.0,0.0,0.0
2518,0.0,0.0,0.0,0.0,0.0
2519,0.0,0.0,0.0,0.0,0.0
2520,0.0,0.0,0.0,0.0,0.0
2521,0.0,0.0,0.0,0.0,0.0
2522,0.0,0.0,0.0,0.0,0.0
2523,0.0,5.0,0.0,4.0,2.0
2524,0.0,86.0,0.0,201.0,56.0
2525,26.0,381.0,2.0,591.0,401.0
2526,263.0,631.0,97.0,765.0,684.0
2527,688.0,752.0,412.0,842.0,800.0
2528,860.0,824.0,711.0,879.0,872.0
2529,916.0,847.0,786.0,893.0,884.0
2530,938.0,841.0,736.0,874.0,882.0
2531,932.0,810.0,785.0,812.0,874.0
2532,942.0,643.0,789.0,658.0,827.0
2533,905.0,295.0,380.0,357.0,699.0
2534,865.0,75.0,529.0,43.0,388.0
2535,706.0,76.0,323.0,2.0,32.0
2536,256.0,5.0,147.0,0.0,1.0
2537,39.0,0.0,58.0,0.0,0.0
2538,0.0,0.0,6.0,0.0,0.0
2539,0.0,0.0,0.0,0.0,0.0
2540,0.0,0.0,0.0,0.0,0.0
2541,0.0,0.0,0.0,0.0,0.0
2542,0.0,0.0,0.0,0.0,0.0
2543,0.0,0.0,0.0,0.0,0.0
2544,0.0,0.0,0.0,0.0,0.0
2545,0.0,0.0,0.0,0.0,0.0
2546,0.0,0.0,0.0,0.0,0.0
2547,0.0,1.0,0.0,7.0,1.0
2548,0.0,7.0,0.0,204.0,14.0
2549,9.0,218.0,2.0,573.0,261.0
2550,151.0,617.0,105.0,764.0,590.0
2551,601.0,458.0,337.0,837.0,738.0
2552,815.0,432.0,701.0,879.0,830.0
2553,799.0,170.0,827.0,889.0,863.0
2554,920.0,39.0,764.0,877.0,871.0
2555,873.0,26.0,590.0,812.0,866.0
2556,865.0,74.0,631.0,669.0,817.0
2557,762.0,8.0,825.0,359.0,679.0
2558,745.0,2.0,718.0,49.0,355.0
2559,579.0,1.0,424.0,3.0,45.0
2560,289.0,0.0,520.0,0.0,1.0
2561,28.0,0.0,168.0,0.0,0.0
2562,0.0,0.0,5.0,0.0,0.0
2563,0.0,0.0,0.0,0.0,0.0
2564,0.0,0.0,0.0,0.0,0.0
2565,0.0,0.0,0.0,0.0,0.0
2566,0.0,0.0,0.0,0.0,0.0
2567,0.0,0.0,0.0,0.0,0.0
2568,0.0,0.0,0.0,0.0,0.0
2569,0.0,0.0,0.0,0.0,0.0
2570,0.0,0.0,0.0,0.0,0.0
2571,0.0,1.0,0.0,1.0,1.0
2572,0.0,13.0,0.0,85.0,9.0
2573,23.0,137.0,8.0,454.0,181.0
2574,152.0,594.0,279.0,718.0,462.0
2575,235.0,719.0,511.0,813.0,428.0
2576,297.0,824.0,631.0,873.0,432.0
2577,345.0,824.0,712.0,882.0,268.0
2578,377.0,692.0,765.0,770.0,603.0
2579,390.0,706.0,792.0,420.0,118.0
2580,382.0,518.0,798.0,72.0,178.0
2581,355.0,478.0,782.0,9.0,79.0
2582,311.0,147.0,743.0,0.0,18.0
2583,253.0,50.0,678.0,0.0,2.0
2584,151.0,2.0,572.0,0.0,0.0
2585,39.0,0.0,243.0,0.0,0.0
2586,0.0,0.0,40.0,0.0,0.0
2587,0.0,0.0,0.0,0.0,0.0
2588,0.0,0.0,0.0,0.0,0.0
2589,0.0,0.0,0.0,0.0,0.0
2590,0.0,0.0,0.0,0.0,0.0
2591,0.0,0.0,0.0,0.0,0.0
2592,0.0,0.0,0.0,0.0,0.0
2593,0.0,0.0,0.0,0.0,0.0
2594,0.0,0.0,0.0,0.0,0.0
2595,0.0,1.0,0.0,1.0,1.0
2596,0.0,13.0,0.0,85.0,9.0
2597,41.0,137.0,4.0,454.0,181.0
2598,321.0,594.0,121.0,718.0,462.0
2599,661.0,719.0,397.0,813.0,428.0
2600,863.0,824.0,711.0,873.0,432.0
2601,916.0,824.0,834.0,882.0,268.0
2602,932.0,692.0,882.0,770.0,603.0
2603,924.0,706.0,844.0,420.0,118.0
2604,918.0,518.0,821.0,72.0,178.0
2605,895.0,478.0,859.0,9.0,79.0
2606,869.0,147.0,822.0,0.0,18.0
2607,720.0,50.0,669.0,0.0,2.0
2608,292.0,2.0,383.0,0.0,0.0
2609,38.0,0.0,192.0,0.0,0.0
2610,0.0,0.0,34.0,0.0,0.0
2611,0.0,0.0,0.0,0.0,0.0
2612,0.0,0.0,0.0,0.0,0.0
2613,0.0,0.0,0.0,0.0,0.0
2614,0.0,0.0,0.0,0.0,0.0
2615,0.0,0.0,0.0,0.0,0.0
2616,0.0,0.0,0.0,0.0,0.0
2617,0.0,0.0,0.0,0.0,0.0
2618,0.0,0.0,0.0,0.0,0.0
